Time,J01_9992_1,J01_9992_1,J01_9992_1,J01_10017_1,J01_10017_1,J01_10017_1,J01_10019_1,J01_10019_1,J01_10019_1
and,236.34,231,262,236.34,231,262,236.34,231,262
Date,Mean,Mean,Mean,Mean,Mean,Mean,Mean,Mean,Mean
10/1/2023 0:00,87.9,0.64,0.002,37.7,1.38,0.031,,,
10/2/2023 0:00,87.9,0.64,0.002,,,,,,
10/3/2023 0:00,88,0.55,0.001,37.6,1.46,0.037,,,
10/4/2023 0:00,87.9,0.64,0.002,37.7,1.39,0.032,,,
10/5/2023 0:00,87.8,0.72,0.004,38,1.08,0.017,,,
10/6/2023 0:00,87.8,0.78,0.006,37.9,1.14,0.02,,,
10/7/2023 0:00,87.9,0.59,0.001,37.9,1.16,0.021,,,
10/8/2023 0:00,88,0.58,0.002,38,1.11,0.018,,,
10/9/2023 0:00,87.8,0.75,0.004,37.5,1.59,0.045,,,
10/10/2023 0:00,87.6,0.96,0.021,37.4,1.65,0.048,,,
10/11/2023 0:00,87.4,1.16,0.094,37.5,1.62,0.047,,,
10/12/2023 0:00,87.8,0.76,0.004,37.5,1.56,0.042,,,
10/13/2023 0:00,87.8,0.76,0.004,37.6,1.52,0.04,,,
10/14/2023 0:00,87.8,0.73,0.004,37.5,1.54,0.041,,,
10/15/2023 0:00,87.8,0.78,0.009,37.6,1.46,0.036,,,
10/16/2023 0:00,87.7,0.86,0.01,37.6,1.48,0.038,,,
10/17/2023 0:00,87.8,0.79,0.007,37.6,1.53,0.04,,,
10/18/2023 0:00,87.7,0.87,0.011,37.5,1.55,0.042,,,
10/19/2023 0:00,87.7,0.87,0.01,37.6,1.45,0.036,,,
10/20/2023 0:00,87.7,0.81,0.008,37.7,1.39,0.032,,,
10/21/2023 0:00,87.9,0.69,0.004,37.6,1.53,0.04,,,
10/22/2023 0:00,87.7,0.86,0.009,37.5,1.58,0.044,,,
10/23/2023 0:00,86.9,1.62,0.293,37.6,1.44,0.035,,,
10/24/2023 0:00,87.2,1.33,0.065,37.8,1.29,0.027,,,
10/25/2023 0:00,87.1,1.48,0.092,37.8,1.28,0.026,,,
10/26/2023 0:00,86.9,1.69,0.134,,,,,,
10/27/2023 0:00,87,1.56,0.104,37.7,1.35,0.03,,,
10/28/2023 0:00,87,1.53,0.095,37.8,1.31,0.028,,,
10/29/2023 0:00,87.2,1.37,0.07,37.9,1.14,0.02,,,
10/30/2023 0:00,86.9,1.68,0.137,38,1.1,0.018,,,
10/31/2023 0:00,86.9,1.7,0.148,38.3,0.82,0.009,,,
11/1/2023 0:00,86.8,1.8,0.172,38.3,0.74,0.007,,,
11/2/2023 0:00,86.9,1.67,0.134,38,1.04,0.015,,,
11/3/2023 0:00,86.9,1.67,0.139,38.3,0.8,0.009,,,
11/4/2023 0:00,,,,,,,,,
11/5/2023 0:00,87.1,1.46,0.085,38.1,0.94,0.012,,,
11/6/2023 0:00,86.9,1.64,0.131,38.3,0.82,0.008,,,
11/7/2023 0:00,86.9,1.71,0.143,38.2,0.93,0.011,,,
11/8/2023 0:00,,,,,,,,,
11/9/2023 0:00,87.1,1.47,0.092,38.3,0.78,0.007,,,
11/10/2023 0:00,86.8,1.78,0.162,38.3,0.77,0.007,,,
11/11/2023 0:00,86.8,1.73,0.156,38.4,0.72,0.005,,,
11/12/2023 0:00,87,1.61,0.12,38.3,0.76,0.006,,,
11/13/2023 0:00,87,1.6,0.115,38.4,0.72,0.005,,,
11/14/2023 0:00,86.9,1.72,0.159,38.4,0.65,0.004,,,
11/15/2023 0:00,,,,,,,,,
11/16/2023 0:00,,,,,,,,,
11/17/2023 0:00,87.9,0.64,0.002,35.9,3.14,0.219,,,
11/18/2023 0:00,87.8,0.77,0.031,35.9,3.16,0.222,,,
11/19/2023 0:00,88,0.59,0.002,36,3.09,0.211,,,
11/20/2023 0:00,88.1,0.49,0.001,36.1,3.03,0.203,,,
11/21/2023 0:00,88,0.61,0.003,36.1,3.01,0.198,,,
11/22/2023 0:00,87.8,0.74,0.007,36.1,2.95,0.19,,,
11/23/2023 0:00,87.7,0.88,0.011,36,3.06,0.207,,,
11/24/2023 0:00,87.4,1.19,0.037,36,3.06,0.207,,,
11/25/2023 0:00,87.6,1.04,0.022,36.1,3.03,0.202,,,
11/26/2023 0:00,87.5,1.09,0.028,36.1,3.01,0.199,,,
11/27/2023 0:00,87.4,1.2,0.041,36,3.05,0.204,,,
11/28/2023 0:00,87.2,1.41,0.079,36.1,3.01,0.199,,,
11/29/2023 0:00,86.9,1.66,0.141,35.9,3.14,0.219,,,
11/30/2023 0:00,87.3,1.35,0.29,36.1,3.03,0.201,,,
12/1/2023 0:00,,,,,,,,,
12/2/2023 0:00,87.8,0.84,0.008,36.1,2.94,0.189,,,
12/3/2023 0:00,,,,36.1,2.98,0.194,,,
12/4/2023 0:00,,,,36.2,2.85,0.177,,,
12/5/2023 0:00,,,,36.2,2.92,0.185,,,
12/6/2023 0:00,,,,36.1,2.95,0.191,,,
12/7/2023 0:00,,,,,,,,,
12/8/2023 0:00,,,,,,,,,
12/9/2023 0:00,,,,,,,,,
12/10/2023 0:00,,,,,,,,,
12/11/2023 0:00,,,,,,,,,
12/12/2023 0:00,,,,,,,,,
12/13/2023 0:00,,,,,,,,,
12/14/2023 0:00,,,,,,,,,
12/15/2023 0:00,,,,36.1,2.96,0.192,,,
12/16/2023 0:00,,,,,,,,,
12/17/2023 0:00,,,,,,,,,
12/18/2023 0:00,,,,,,,,,
12/19/2023 0:00,,,,,,,,,
12/20/2023 0:00,,,,,,,,,
12/21/2023 0:00,,,,,,,,,
12/22/2023 0:00,,,,,,,,,
12/23/2023 0:00,,,,,,,,,
12/24/2023 0:00,,,,,,,,,
12/25/2023 0:00,,,,,,,,,
12/26/2023 0:00,,,,,,,,,
12/27/2023 0:00,,,,,,,,,
12/28/2023 0:00,,,,,,,,,
12/29/2023 0:00,,,,,,,,,
12/30/2023 0:00,,,,,,,,,
12/31/2023 0:00,,,,,,,,,
1/1/2024 0:00,,,,,,,,,
1/2/2024 0:00,,,,,,,,,
1/3/2024 0:00,,,,,,,,,
1/4/2024 0:00,,,,,,,,,
1/5/2024 0:00,,,,,,,,,
1/6/2024 0:00,,,,,,,,,
1/7/2024 0:00,,,,,,,,,
1/8/2024 0:00,,,,,,,,,
1/9/2024 0:00,,,,,,,,,
1/10/2024 0:00,,,,,,,,,
1/11/2024 0:00,,,,,,,,,
1/12/2024 0:00,,,,,,,,,
1/13/2024 0:00,,,,,,,,,
1/14/2024 0:00,,,,,,,,,
1/15/2024 0:00,,,,38.8,0.28,0,,,
1/16/2024 0:00,,,,,,,,,
1/17/2024 0:00,,,,,,,,,
1/18/2024 0:00,,,,,,,,,
1/19/2024 0:00,,,,,,,,,
1/20/2024 0:00,,,,,,,,,
1/21/2024 0:00,,,,,,,,,
1/22/2024 0:00,,,,,,,,,
1/23/2024 0:00,,,,,,,,,
1/24/2024 0:00,,,,,,,,,
1/25/2024 0:00,,,,,,,,,
1/26/2024 0:00,,,,,,,,,
1/27/2024 0:00,,,,,,,,,
1/28/2024 0:00,,,,,,,,,
1/29/2024 0:00,,,,,,,,,
1/30/2024 0:00,,,,,,,,,
1/31/2024 0:00,,,,,,,,,
2/1/2024 0:00,,,,,,,,,
2/2/2024 0:00,,,,,,,,,
2/3/2024 0:00,,,,,,,,,
2/4/2024 0:00,,,,,,,,,
2/5/2024 0:00,,,,,,,,,
2/6/2024 0:00,,,,,,,,,
2/7/2024 0:00,,,,,,,,,
2/8/2024 0:00,,,,,,,,,
2/9/2024 0:00,,,,,,,,,
2/10/2024 0:00,,,,,,,,,
2/11/2024 0:00,,,,,,,,,
2/12/2024 0:00,,,,,,,,,
2/13/2024 0:00,,,,,,,,,
2/14/2024 0:00,,,,,,,,,
2/15/2024 0:00,,,,,,,,,
2/16/2024 0:00,,,,,,,,,
2/17/2024 0:00,,,,,,,,,
2/18/2024 0:00,,,,,,,,,
2/19/2024 0:00,,,,,,,,,
2/20/2024 0:00,,,,,,,,,
2/21/2024 0:00,,,,,,,,,
2/22/2024 0:00,,,,36.2,2.86,0.177,,,
2/23/2024 0:00,,,,,,,,,
2/24/2024 0:00,,,,,,,,,
2/25/2024 0:00,,,,,,,,,
2/26/2024 0:00,,,,,,,,,
2/27/2024 0:00,,,,,,,,,
2/28/2024 0:00,,,,,,,,,
2/29/2024 0:00,,,,,,,,,
3/1/2024 0:00,87.5,1.21,0.045,,,,,,
3/2/2024 0:00,,,,,,,,,
3/3/2024 0:00,,,,,,,,,
3/4/2024 0:00,,,,,,,,,
3/5/2024 0:00,,,,,,,,,
