Station,area_acres,station,Rain_Gage_Total,Rain_Event_Total,HSN,Fraction,Sample Type,Collected Date,Composite Begin.x,Composite End.x,Composite Start Time,Composite End Time,Composite Begin.y,Composite End.y,LSPC_LU_DESC,Stormflow Volume -cf,Stormwater Volume (acre-ft)_RC,RC,RC_Group,"2,4'-DDD","2,4'-DDE","2,4'-DDT","4,4'-DDD","4,4'-DDE","4,4'-DDT",Acenaphthene,Acenaphthylene,Aldrin,"Ammonia, as Nitrogen",Anthracene,"Arsenic, Total",Azinphos Methyl,Benz[a]anthracene,Benzo[a]pyrene,Benzo[b]fluoranthene,"Benzo[g,h,i]perylene",Benzo[k]fluoranthene,BHC-alpha,BHC-beta,BHC-delta,BHC-gamma,Biphenyl,Bolstar (Sulprofos),"Cadmium, Total",Chlordane-alpha,Chlordane-gamma,Chloride,Chlorpyrifos,"Chromium, Total",Chrysene,"Copper, Total",Demeton,Diazinon,"Dibenz[a,h]anthracene",Dibenzothiophene,Dichlorvos,Dieldrin,Dimethoate,Dissolved Organic Carbon,Disulfoton,E. coli,Endosulfan-I,Endosulfan-II,Endosulfan Sulfate,Endrin,Endrin Aldehyde,Enterococcus,Ethoprop (Ethoprofos),Ethyl Parathion,Fecal coliforms,Fenchlorphos (Ronnel),Fensulfothion,Fenthion,Fluoranthene,Fluorene,"Hardness as CaCO3, Total",Heptachlor,Heptachlor Epoxide,"Indeno[1,2,3-cd]pyrene","Iron, Total","Lead, Total","Magnesium, Total",Malathion,"Manganese, Total",MBAS,"Mercury, Total",Merphos,Methoxychlor,Methyl Parathion,Mevinphos (Phosdrin),Mirex,Naphthalene,"Nickel, Total",Nitrate + Nitrite as N,"Nitrogen, Total Kjeldahl",Orthophosphate as P,Phenanthrene,Phorate,Pyrene,"Selenium, Total","Silver, Total",Sulfate,Temperature,Tetrachlorvinphos (Stirofos),"Thallium, Total",TN,Tokuthion (Prothiofos),Total Coliforms,Total Dissolved Solids,Total Organic Carbon (TOC),Toxaphene,TP,trans-Nonachlor,Trichloronate,TSS,VSS,"Zinc, Total"
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,EDU,162.9,0.19420038862097497,0.422,Education,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,UTIL,162.9,0.02785381528396499,0.486,Commercial,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,RESSFH,162.9,15.216331823154002,0.405,Single Family Residential,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,TRANS,162.9,8.187702801662999,0.471,Streets and Roads,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,OSDEV,162.9,2.9352296679902348,0.217,Developed Open Space,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,OSIRR,162.9,0.00191456689346999,0.217,Developed Open Space,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209003,Total,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,OSLOW,162.9,0.48498253411608,0.078,Open Space,1.0507707066472783e-5,2.6689575948840864e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.0507707066472783e-5,1.302955676242625e-4,8.217026925981714e-5,2.626926766618195e-5,17.86310201300373,7.628595330259238e-5,0.04886083785909843,5.25385353323639e-5,1.9124026860980458e-4,3.17332753407478e-4,2.626926766618195e-5,7.050671441603235e-4,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.0174797567627738e-4,2.1015414132945565e-5,0.008406165653178225,5.453499967499373e-5,4.203082826589113e-5,546.4007674565846,5.253853533236391e-6,0.12188940197108426,6.777471057874944e-4,0.6199547169218941,1.0507707066472783e-5,5.253853533236391e-6,2.626926766618195e-5,3.4360202107366e-4,3.152312119941834e-5,1.0507707066472783e-5,5.25385353323639e-5,588.4315957224758,1.0507707066472783e-5,NA,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,2.626926766618195e-5,NA,1.0507707066472783e-5,1.050770706647278e-4,NA,2.1015414132945565e-5,1.0507707066472783e-5,2.1015414132945565e-5,7.36590265359742e-4,NA,2416.7726252887396,2.626926766618195e-5,2.626926766618195e-5,7.208287047600328e-5,69.56102078004982,0.09808944546552341,0.1901894979031574,2.626926766618195e-5,2.3484725293566666,11.558477773120062,5.569084745230575e-4,1.0507707066472783e-5,2.626926766618195e-5,1.0507707066472783e-5,5.25385353323639e-5,2.626926766618195e-5,3.2258660694071435e-4,0.17547870801009546,25.218496959534676,102.97552925143326,6.514778381213124,3.6461743520660553e-4,5.25385353323639e-5,0.0014500635751732436,0.009509474895157868,0.001786310201300373,861.631979450768,NA,2.1015414132945565e-5,0.0017337716659680093,128.1940262109679,3.152312119941834e-5,NA,4413.236967918568,756.5549087860402,1.3134633833090977e-4,23.650536911075612,5.243345826169918e-5,1.0507707066472783e-5,4098.005755924385,1040.2629995808052,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209006,Dissolved,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,EDU,162.9,0.19420038862097497,0.422,Education,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04886083785909843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008406165653178225,NA,NA,NA,NA,0.12188940197108426,NA,0.6199547169218941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.56102078004982,0.09808944546552341,NA,NA,2.3484725293566666,NA,5.569084745230575e-4,NA,NA,NA,NA,NA,NA,0.17547870801009546,NA,NA,NA,NA,NA,NA,0.009509474895157868,0.001786310201300373,NA,NA,NA,0.0017337716659680093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209006,Dissolved,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,UTIL,162.9,0.02785381528396499,0.486,Commercial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04886083785909843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008406165653178225,NA,NA,NA,NA,0.12188940197108426,NA,0.6199547169218941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.56102078004982,0.09808944546552341,NA,NA,2.3484725293566666,NA,5.569084745230575e-4,NA,NA,NA,NA,NA,NA,0.17547870801009546,NA,NA,NA,NA,NA,NA,0.009509474895157868,0.001786310201300373,NA,NA,NA,0.0017337716659680093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3939893824707084
J01-9046-2,46.36377902,ELTORO,19.47,0.14,3209006,Dissolved,Composite,2023-12-19T09:45:00Z,2023-12-18,2023-12-19,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,2023-12-18,2023-12-19,RESSFH,162.9,15.216331823154002,0.405,Single Family Residential,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04886083785909843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008406165653178225,NA,NA,NA,NA,0.12188940197108426,NA,0.6199547169218941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.56102078004982,0.09808944546552341,NA,NA,2.3484725293566666,NA,5.569084745230575e-4,NA,NA,NA,NA,NA,NA,0.17547870801009546,NA,NA,NA,NA,NA,NA,0.009509474895157868,0.001786310201300373,NA,NA,NA,0.0017337716659680093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3939893824707084
